epoch,train
1,0.012275924120331183
2,0.010227325634332374
3,0.011511639488162473
4,0.010563003277638927
5,0.010940386797301471
6,0.01509213275858201
7,0.017454044107580557
8,0.011206362396478653
9,0.013450307975290343
10,0.010561825591139495
11,0.014648289215983823
12,0.010226029087789357
13,0.010347944509703666
14,0.01256817189278081
15,0.012788135325536132
16,0.013390854699537158
17,0.010727605083957314
18,0.01127196624292992
19,0.012260356597835198
20,0.012538761686300859
21,0.011550024297321215
22,0.011681336269248277
23,0.01189193720347248
24,0.011240420892136171
25,0.011718586174538359
26,0.011281243030680344
27,0.010295418178429827
28,0.009788685390958562
29,0.011934174312045798
30,0.010191726090852171
31,0.011521252745296806
32,0.011925301369046792
33,0.012990161019843072
34,0.012426092434907332
35,0.01202253217343241
36,0.009804890665691346
37,0.010586209973553196
38,0.012895517167635262
39,0.010732541180914268
40,0.01072662346996367
41,0.012720371450996026
42,0.015691753214923665
43,0.012030927406158298
44,0.011677362985210493
45,0.010694051801692694
46,0.01218183440505527
47,0.011368266685167328
48,0.011441748036304489
49,0.012991073337616399
50,0.010255742265144363
51,0.01159475589520298
52,0.010358773171901703
53,0.010959398583509028
54,0.010928969626547769
55,0.010749609005870298
56,0.013396489259321243
57,0.010381831583799794
58,0.009248313115676865
59,0.012201281992020085
60,0.014559514616848901
61,0.010150106478249654
62,0.010561285074800253
63,0.011867267865454778
64,0.010121574392542243
65,0.011026823485735804
66,0.01170435338281095
67,0.009819575177971274
68,0.013820687017869204
69,0.011358231859048828
70,0.01022595728863962
71,0.01113308416097425
72,0.012528130027931184
73,0.011517027509398758
74,0.010361866763560101
75,0.010074943391373381
76,0.011699299881001934
77,0.010452087182784453
78,0.013277786812977865
79,0.011173491453519091
80,0.009982159826904535
81,0.010450360859977081
82,0.013590552494861186
83,0.011421831208281219
84,0.010470024251844734
85,0.010725915402872488
86,0.010358008672483265
87,0.011503130866913125
88,0.010798559931572527
89,0.011692147119902074
90,0.009948821854777634
91,0.011003181076375768
92,0.011086052167229354
93,0.010505568410735577
94,0.012534525332739577
95,0.010313438513549045
96,0.011764112743549049
97,0.01172655462869443
98,0.011163755727466196
99,0.010065706766908988
100,0.010969025082886219
101,0.009505111665930599
102,0.01206700928742066
103,0.013448530138703063
104,0.011363331723259762
105,0.00977125740610063
106,0.013015077769523486
107,0.010395328456070274
108,0.011717634130036458
109,0.0119469239434693
110,0.011834101343993098
111,0.010034833831014112
112,0.0109273211855907
113,0.01062967858160846
114,0.00899308902444318
115,0.012011033861199394
116,0.010205441096331924
117,0.011184816743480042
118,0.012030893238261342
119,0.009817927872063592
120,0.012134244432672858
121,0.012780201592249796
122,0.008860827365424484
123,0.010837002599146217
124,0.012893843406345695
125,0.010187716921791434
126,0.011328838940244168
127,0.010262378869811073
128,0.011687131656799465
129,0.009051698667462915
130,0.011910479195648804
131,0.009798086830414832
132,0.010889776865951717
133,0.01186026429058984
134,0.010921473061898723
135,0.011047270352719352
136,0.009809646726353094
137,0.012034206854877993
138,0.010367022972786799
139,0.011972319975029677
140,0.014141683030175045
141,0.011267199733993039
142,0.01117529347538948
143,0.010161424608668312
144,0.009527784073725343
145,0.0106808349955827
146,0.011347606690833345
147,0.011520487605594099
148,0.011642470868537202
149,0.011321857862640172
150,0.010704609710955992
151,0.009828549926169217
152,0.008951519208494574
153,0.010595576924970374
154,0.010964035987854004
155,0.010897162836045027
156,0.010105036431923509
157,0.013377048715483397
158,0.010571936203632504
159,0.010091391246533021
160,0.010530790139455348
161,0.013133101514540613
162,0.010958527767797932
163,0.010596160223940387
164,0.011068987776525319
165,0.010304697876563296
166,0.01019166802871041
167,0.01154641411267221
168,0.009721186390379444
169,0.010466035484569147
170,0.013122473756084219
171,0.010039170738309622
172,0.010814052220666781
173,0.012418237718520686
174,0.011584975116420537
175,0.01048201773664914
176,0.01023025467293337
177,0.010680802341084927
178,0.011105683486675844
179,0.010632014978909865
180,0.009590362635208294
181,0.010982772073475644
182,0.010492995730601251
183,0.014434654702199623
184,0.012349179713055491
185,0.011527271330123767
186,0.011722952651325613
187,0.015990503161447123
188,0.010874162602704018
189,0.010053817910375074
190,0.012090109870769083
191,0.00965375464875251
192,0.01158958172891289
193,0.01122230151668191
194,0.013521248270990327
195,0.011203480389667675
196,0.010569671809207648
197,0.009748013078933582
198,0.010874659550609067
199,0.01206669260864146
200,0.010303809598553926
201,0.010827459685970098
202,0.010693680931581184
203,0.00999538743053563
204,0.010649671836290509
205,0.011062453035265207
206,0.012527060171123594
207,0.011950331361731514
208,0.010457139840582386
209,0.01106634721509181
210,0.010753988055512309
211,0.01187061969540082
212,0.012423863809090108
213,0.011557288089534268
214,0.013083264057058841
215,0.011338703479850665
216,0.0114489289408084
217,0.010316960251657292
218,0.0117213842459023
219,0.010024486429756507
220,0.010423643805552274
221,0.011616362316999584
222,0.011783403111621737
223,0.010773833491839468
224,0.013610048627015203
225,0.009676946676336229
226,0.008962086925748736
227,0.01107107600546442
228,0.012817750772228464
229,0.011984846671111882
230,0.012755911739077419
231,0.011820338957477361
232,0.011327509564580396
233,0.010407130845123902
234,0.011749557888833806
235,0.011808786483015865
236,0.01296012438251637
237,0.010272035229718313
238,0.011369972751708701
239,0.01086465860134922
240,0.011086433252785355
241,0.008929803647333756
242,0.014245098136598244
243,0.01030858649755828
244,0.010770541557576507
245,0.011150681151775643
246,0.010568172408966348
247,0.009299049823312089
248,0.00921951694181189
249,0.011092517990618944
250,0.013968678220408037
251,0.01153379402239807
252,0.01216864024172537
253,0.01208875686279498
254,0.01054445022600703
255,0.012243581149959937
256,0.010435825417516753
257,0.009589150577085093
258,0.009265658125514165
259,0.010948015406029299
260,0.012009674130240455
261,0.01222316431812942
262,0.011259964434430003
263,0.010358195810113102
264,0.010191260022111237
265,0.010786691185785457
266,0.009983818716136739
267,0.010626769450027496
268,0.011203119065612555
269,0.012441100989235565
270,0.010102627740707248
271,0.008692953735589981
272,0.012197979493066669
273,0.009842296887654811
274,0.010573616687906906
275,0.011941910517634824
276,0.01202075375476852
277,0.010250857420032844
278,0.009752195182954893
279,0.010753516835393384
280,0.013535970589146018
281,0.010375580372055992
282,0.011908172542462125
283,0.010977857426041737
284,0.009744440554641187
285,0.01000672797090374
286,0.011141657072585076
287,0.011084473226219416
288,0.011277123587206006
289,0.009341388737084344
290,0.012808494735509157
291,0.011969264916842803
292,0.011368462757673115
293,0.01175803056685254
294,0.01047291947179474
295,0.009391524945385754
296,0.011315791169181466
297,0.011436975590186194
298,0.011133148218505085
299,0.011411763523938134
300,0.010446046886499971
301,0.010577768553048372
302,0.012279545160708949
303,0.01149261777754873
304,0.010097093239892274
305,0.012270428065676242
306,0.0130299971497152
307,0.012429049791535363
308,0.012372074503218755
309,0.009524549270281568
310,0.010992383293341845
311,0.011394739616662264
312,0.01092562690610066
313,0.009210696269292384
314,0.012091788434190676
315,0.010085042304126546
316,0.008697258308529854
317,0.009995576197979972
318,0.010346445662435144
319,0.016068310011178255
320,0.009956614667316899
321,0.011483050999231637
322,0.009756676648976281
323,0.009431242680875584
324,0.010784692130982876
325,0.009973099426133558
326,0.01058572021429427
327,0.010526878293603659
328,0.010067339841043577
329,0.010587813303573057
330,0.009876469033770263
331,0.010811304935486987
332,0.011276450532022864
333,0.009061607619514689
334,0.010785541351651773
335,0.010809299710672349
336,0.009566564403939992
337,0.011295874050119892
338,0.01159119512885809
339,0.012733942246995866
340,0.009342518576886505
341,0.01181123885908164
342,0.009955007291864604
343,0.01162606940488331
344,0.010979474347550422
345,0.010780713724670932
346,0.01043657204718329
347,0.008512157830409706
348,0.013200549845350906
349,0.00961884792195633
350,0.009376891248393804
351,0.012441937491530553
352,0.008955138066085055
353,0.01163940445985645
354,0.009911483473842964
355,0.012715419521555305
356,0.010228787723463029
357,0.008944617380620912
358,0.010070479766000062
359,0.010913413134403527
360,0.009235379402525723
361,0.010300186520908028
362,0.009228184033418074
363,0.010806403995957226
364,0.009085332305403426
365,0.010925661044893786
366,0.011401944124372676
367,0.00889187547727488
368,0.011561955994693562
369,0.008432278613327071
370,0.01191552504315041
371,0.009244956716429442
372,0.013737431581830606
373,0.01345110742840916
374,0.010574390587862581
375,0.011324558552587405
376,0.009630607586586848
377,0.009285515057854354
378,0.009759346838109195
379,0.011723414849257097
380,0.012753929564496502
381,0.00944618892390281
382,0.01006249338388443
383,0.008828681573504582
384,0.010213630856014788
385,0.009811934462049976
386,0.012519726500613615
387,0.008225640835007653
388,0.010621491092024371
389,0.013311215123394504
390,0.009225509624229744
391,0.012169780529802665
392,0.011159187415614724
393,0.010172939306357875
394,0.009585519641404971
395,0.01044490619096905
396,0.009543020714772865
397,0.009459534689085558
398,0.010995615186402574
399,0.010765583312604576
400,0.011087404913268983
401,0.009958861948689446
402,0.012788377731340006
403,0.01090868769097142
404,0.012744868348818272
405,0.011034293012926355
406,0.010277041379595175
407,0.009626684914110228
408,0.009062021999852732
409,0.01026641158387065
410,0.00920497000333853
411,0.010357368475524709
412,0.008608250005636364
413,0.011129009624710307
414,0.008746736479224637
415,0.00950632302556187
416,0.008824657619697973
417,0.008288943907245994
418,0.00948619598057121
419,0.010486936895176768
420,0.009567268920363858
421,0.010646892857039347
422,0.00891458019032143
423,0.0099534057371784
424,0.010223453398793936
425,0.008764067606534809
426,0.01006444069207646
427,0.010105366527568549
428,0.012392565055051818
429,0.009016935335239395
430,0.011677807022351772
431,0.010053885605884716
432,0.011671621003188193
433,0.009106333483941853
434,0.010644896567100659
435,0.010565899487119168
436,0.008943182532675564
437,0.010897409461904317
438,0.012258916307473555
439,0.00924762719660066
440,0.011046754923881963
441,0.00818301274557598
442,0.009668899263488129
443,0.011048577754991129
444,0.009286177344620228
445,0.011776097526308149
446,0.009952915483154356
447,0.010065156762721017
448,0.009027006017277017
449,0.011349516193149611
450,0.01167890353826806
451,0.009505443624220788
452,0.010296099149854854
453,0.008259538939455524
454,0.010045842704130337
455,0.00985958453384228
456,0.009742148977238685
457,0.010954503115499392
458,0.01240197557490319
459,0.009692112216725945
460,0.011457768705440685
461,0.010572008905000985
462,0.012258948700036854
463,0.009269683912862092
464,0.01028454047627747
465,0.01051012976677157
466,0.00809780292911455
467,0.01008510051178746
468,0.01105198878212832
469,0.008161605335772038
470,0.009314364375313744
471,0.009347783343400806
472,0.008192000648705289
473,0.011412044957978651
474,0.009009651141241193
475,0.010159640543861315
476,0.011424813215853646
477,0.010097244696225971
478,0.01070590250310488
479,0.009298803692217916
480,0.011426243116147816
481,0.011653329944238067
482,0.009240925079211593
483,0.01142314076423645
484,0.008669466944411397
485,0.008964569395175204
486,0.009031902998685837
487,0.010744729253929108
488,0.009631394757889211
489,0.010360040934756398
490,0.0106053069466725
491,0.014706265064887702
492,0.01271887292386964
493,0.009345895145088434
494,0.008384102169657126
495,0.012420679384376854
496,0.009101242874749005
497,0.009523273358354345
498,0.010645130358170718
499,0.009556613862514496
500,0.010851479222765192
501,0.01108804187970236
502,0.00963045796379447
503,0.008725958876311779
504,0.009249455586541444
505,0.00979002588428557
506,0.008609021082520485
507,0.00970539273112081
508,0.008925495436415076
509,0.01023358543170616
510,0.010454776987899095
511,0.009128920006332919
512,0.008741470141103491
513,0.01067005388904363
514,0.01030160253867507
515,0.010785164311528206
516,0.010737241682363674
517,0.0117344013415277
518,0.008877741027390584
519,0.009169187163934112
520,0.009522793319774792
521,0.009066886006621644
522,0.011071427230490372
523,0.011432538973167539
524,0.009015063813421875
525,0.009036129689775407
526,0.010792145127197728
527,0.009378272603498772
528,0.010791184817207977
529,0.012768321059411392
530,0.011006454878952354
531,0.009042533114552498
532,0.009770748787559569
533,0.008190404972992837
534,0.008419938501901925
535,0.00994904138497077
536,0.010875911044422537
537,0.0093816650332883
538,0.009268365509342402
539,0.010214050998911262
540,0.009769486467121169
541,0.009989129554014653
542,0.009002924227388576
543,0.010703529638703912
544,0.00995377209619619
545,0.010578002606052905
546,0.009024888480780646
547,0.010226374433841556
548,0.009055755421286449
549,0.009491776989307255
550,0.011273514537606388
551,0.010585334210190922
552,0.00851109842187725
553,0.00932632855256088
554,0.011433121951995417
555,0.009260957856895402
556,0.010130198614206165
557,0.00918968755286187
558,0.007871331967180595
559,0.009185406845062971
560,0.01293593502487056
561,0.010206481587374583
562,0.01031364337541163
563,0.009574102965416387
564,0.009752258949447423
565,0.010412590665509924
566,0.010153314506169409
567,0.0117368915816769
568,0.010360577405663207
569,0.009137750719673932
570,0.010564240510575473
571,0.012228517269250005
572,0.012416213925462216
573,0.011207558010937646
574,0.00997110627940856
575,0.008569564117351547
576,0.009090210223803297
577,0.008651603537146002
578,0.008429066801909357
579,0.008451909205177799
580,0.0087094200134743
581,0.012176427728263661
582,0.010524975921725854
583,0.012328139127930626
584,0.00975233389181085
585,0.008377579797524959
586,0.008742718928260729
587,0.010916430881479755
588,0.009619340009521693
589,0.009778912935871631
590,0.0099002281203866
591,0.010660241299774498
592,0.009731387573992833
593,0.012308715260587633
594,0.009744820446940139
595,0.009112982923397794
596,0.011691398656694219
597,0.011605112405959517
598,0.00934989855159074
599,0.008886504219844937
600,0.00944242623518221
601,0.009285107487812638
602,0.008441572863375768
603,0.009733997547300532
604,0.01080653810640797
605,0.007618038478540257
606,0.009525340632535517
607,0.008593775506597012
608,0.010412795003503561
609,0.010271620354615152
610,0.00821509215165861
611,0.01204258666257374
612,0.010329489770811051
613,0.012431917944923043
614,0.009153462247923017
615,0.00955658932798542
616,0.008474827802274376
617,0.01013391130254604
618,0.010155974712688476
619,0.011359261930920184
620,0.009753056336194277
621,0.008921441185520962
622,0.010795504174893722
623,0.011278275691438466
624,0.012129037670092657
625,0.011031666945200413
626,0.00953304540598765
627,0.013598230172647163
628,0.011624802107689902
629,0.012977045320440084
630,0.012583808129420504
631,0.009746985306264833
632,0.008882644207915291
633,0.011322705686325207
634,0.01259622466750443
635,0.007986968354089186
636,0.008859949157340452
637,0.009309995250077918
638,0.012588479614350945
639,0.010682267049560323
640,0.00918162366724573
641,0.011018617573427036
642,0.00999961220077239
643,0.010421434679301456
644,0.009454380720853806
645,0.009177727362839505
646,0.01086064474657178
647,0.0114889633259736
648,0.009842216066317633
649,0.010534401837503538
650,0.009232038166373968
651,0.008748205058509484
652,0.008083145890850574
653,0.00895056064473465
654,0.008885579882189631
655,0.009221785061527044
656,0.008881014859071001
657,0.009730610967380926
658,0.009487818548223004
659,0.011398877220926806
660,0.009374844172270969
661,0.009268885711207986
662,0.010118421632796526
663,0.010995546384947374
664,0.00870869605569169
665,0.013592516741482541
666,0.010708036832511425
667,0.010635149694280699
668,0.011892342707142234
669,0.009623690013540909
670,0.00974179498734884
671,0.01073543177335523
672,0.00921776139875874
673,0.011323412734782323
674,0.008822039351798594
675,0.008450816618278623
676,0.010132932424312457
677,0.01140084385406226
678,0.009651070431573316
679,0.00812219048384577
680,0.008510053507052362
681,0.00987535691820085
682,0.010608258016873151
683,0.009478368767304346
684,0.011999483482213691
685,0.009617781994165853
686,0.011888449196703732
687,0.01012166339205578
688,0.010407314781332389
689,0.012518213567091152
690,0.009288900793762878
691,0.009886080748401582
692,0.009150945203145966
693,0.009343035402707756
694,0.010896629391936585
695,0.009502713102847338
696,0.011569515510927886
697,0.010636751860147342
698,0.013283162988955155
699,0.009880221565254033
700,0.009292825096054003
701,0.008536686684237793
702,0.010336595150874928
703,0.010151183290872723
704,0.008700877981027588
705,0.009836307697696611
706,0.008788121223915368
707,0.010862624447327107
708,0.009605345549061894
709,0.010184651269810274
710,0.009631765919039026
711,0.009427307493751869
712,0.008615120692411438
713,0.009510926756775007
714,0.010680691833840683
715,0.008300737419631332
716,0.008689555746968836
717,0.011059770971769467
718,0.011080656986450776
719,0.009208673262037337
720,0.009274434298276901
721,0.009875843330519274
722,0.010909400618402287
723,0.007619287091074511
724,0.009497036371612921
725,0.009533938311506063
726,0.008408823137870058
727,0.010467640910064802
728,0.01285738474689424
729,0.011491051845951006
730,0.008825855911709368
731,0.008463598263915628
732,0.008299830398755148
733,0.01042471983237192
734,0.010942469874862581
735,0.007998865825356916
736,0.009806188754737377
737,0.00884177113766782
738,0.00959275066270493
739,0.008174136542947963
740,0.008330559270689264
741,0.010359304927987978
742,0.01047210831893608
743,0.009890178043860942
744,0.0095131361449603
745,0.00870592935825698
746,0.00912322080694139
747,0.00975688814651221
748,0.009129406476859003
749,0.008996868738904595
750,0.012380202999338508
751,0.009426323289517313
752,0.011906902771443129
753,0.00890306182554923
754,0.012760796293150634
755,0.008616042992798612
756,0.008924346009735018
757,0.009778978157555684
758,0.010506815306143835
759,0.010381644067820162
760,0.012238994968356565
761,0.011079383199103177
762,0.008135532261803746
763,0.011005375446984544
764,0.01073177088983357
765,0.010775460628792644
766,0.009379391849506646
767,0.007988806668436155
768,0.012193398782983422
769,0.009993294719606638
770,0.011900657904334366
771,0.009970911793061532
772,0.009562214196193963
773,0.009821868094149977
774,0.008579276298405603
775,0.011234177742153406
776,0.012245752644957975
777,0.009054811380337924
778,0.008082383079454303
779,0.010870805475860834
780,0.009529332397505641
781,0.009925638063577935
782,0.010094451456097886
783,0.01118231489090249
784,0.008622268331237137
785,0.009823273110669106
786,0.011048102314816788
787,0.010199738142546266
788,0.011399675684515387
789,0.009502922359388322
790,0.00953283515991643
791,0.011708678095601499
792,0.008935946912970394
793,0.010363422508817166
794,0.01076344758621417
795,0.009552670497214422
796,0.013307680346770212
797,0.008534056803910062
798,0.00847499942756258
799,0.008377790683880448
800,0.009911323577398434
801,0.00951748836087063
802,0.012212011817609891
803,0.010377840662840754
804,0.009601573226973414
805,0.010086537833558396
806,0.010330779827199876
807,0.011422386131016538
808,0.009768865711521357
809,0.009602299047401175
810,0.009767586918314919
811,0.01107896029134281
812,0.008802859956631437
813,0.016191153379622847
814,0.008651725336676463
815,0.012126968096708879
816,0.011085566220572218
817,0.009719347319332883
818,0.00821876636473462
819,0.009145407850155607
820,0.010545213328441605
821,0.01132096626679413
822,0.010224170837318525
823,0.009654625435359776
824,0.008444873557891697
825,0.008255395718151703
826,0.007365619821939617
827,0.010623085545375943
828,0.009193368925480172
829,0.009279882098780945
830,0.010590725811198354
831,0.008941758278524503
832,0.012814372661523521
833,0.009570779860951006
834,0.010475952905835584
835,0.007274506788235158
836,0.010554423031862825
837,0.009905622311634943
838,0.007771130738547072
839,0.009828537295106798
840,0.009516789286863059
841,0.013269964372739196
842,0.011909076798474416
843,0.009438886540010571
844,0.009982005023630336
845,0.009986065793782473
846,0.009896894247503951
847,0.00972475332673639
848,0.0076291480218060315
849,0.009960127616068348
850,0.012124956294428557
851,0.010734411829616874
852,0.007706192380283028
853,0.011831253039417788
854,0.008325026632519439
855,0.011446146090747789
856,0.008293496066471562
857,0.008497324015479535
858,0.011335737974150106
859,0.008970293478341773
860,0.00909963611047715
861,0.009748615586431697
862,0.010562257608398795
863,0.010005180607549846
864,0.009188319090753794
865,0.011407394718844444
866,0.011489073978736997
867,0.009633718786062673
868,0.00924586711334996
869,0.010197268362389877
870,0.012301432230742648
871,0.009964116761693731
872,0.008312324091093615
873,0.011896871350472793
874,0.010029849276179448
875,0.011199128959560767
876,0.011170768411830068
877,0.01030482180067338
878,0.01080318246386014
879,0.013479574583470821
880,0.008735909475944936
881,0.010573948064120486
882,0.00907178976922296
883,0.008324175170855597
884,0.009494299796642736
885,0.011366822174750268
886,0.011394353437935933
887,0.009314799564890563
888,0.010350355936679989
889,0.008271257160231471
890,0.011524325498612598
891,0.010512831155210733
892,0.012241039803484455
893,0.010778116760775447
894,0.010533974214922637
895,0.0091237420856487
896,0.009008951543364674
897,0.008794251742074266
898,0.009440038847969845
899,0.009772081684786826
900,0.00855401370790787
901,0.010259012808091938
902,0.009655977075453848
903,0.008986332337372005
904,0.007989619625732303
905,0.009325621096650138
906,0.011773918493418023
907,0.008416601020144299
908,0.00951397989410907
909,0.011388363520381972
910,0.00956334636430256
911,0.00830713941832073
912,0.008900233049644157
913,0.009260834282031283
914,0.008862765447702259
915,0.009040813514729962
916,0.010026958509115502
917,0.008603421883890405
918,0.00940232805442065
919,0.008346744230948389
920,0.009552968491334468
921,0.009618536772904918
922,0.008871601457940415
923,0.01105397564242594
924,0.008656650083139539
925,0.010090545751154423
926,0.0120041465270333
927,0.007281983504071832
928,0.012350903183687478
929,0.00807657727273181
930,0.00851604386116378
931,0.008764791360590607
932,0.008532197709428146
933,0.011942257930058986
934,0.009134365653153509
935,0.009570855356287211
936,0.00982496069627814
937,0.009901510406052694
938,0.011322348640533164
939,0.012187614513095468
940,0.010572274710284546
941,0.010528520040679723
942,0.010890216566622257
943,0.00997714773984626
944,0.01067433349089697
945,0.009874807146843523
946,0.009411907201865688
947,0.009471390047110617
948,0.008217178576160222
949,0.00894963854807429
950,0.008849467878462747
951,0.01242936763446778
952,0.009813282958930358
953,0.008767563238507137
954,0.009482739522354677
955,0.010126541106728837
956,0.008515167864970863
957,0.010206607839791104
958,0.008611777797341347
959,0.00961075077066198
960,0.0109710808028467
961,0.008402585866861045
962,0.00921532858046703
963,0.0091028859897051
964,0.009438477049116045
965,0.009171654062811285
966,0.009289291774621233
967,0.008711622678674757
968,0.007896120398072526
969,0.010733276547398418
970,0.01214429413084872
971,0.011657284485409036
972,0.011487561627291143
973,0.009964942175429314
974,0.008641824533697218
975,0.012527761806268245
976,0.007829741603927687
977,0.010566408629529178
978,0.008498366660205647
979,0.011425185075495392
980,0.012111344374716282
981,0.010170650784857571
982,0.009717571665532887
983,0.008763910678680986
984,0.008149705972755328
985,0.010724767111241817
986,0.009103873773710802
987,0.009957816189853474
988,0.012848830869188532
989,0.012528313149232417
990,0.011348121945047751
991,0.012194336042739451
992,0.007673431828152388
993,0.010962407744955271
994,0.011208042182261124
995,0.008721562888240442
996,0.0103772152797319
997,0.00974927970673889
998,0.010275030508637428
999,0.012963395070983097
1000,0.011481494293548167
1001,0.010125659900950268
1002,0.009354447043733671
1003,0.009036191389895976
1004,0.010190406435867772
1005,0.010868610988836735
1006,0.010063079302199185
1007,0.008718310564290732
1008,0.01198451779782772
1009,0.009342181961983442
1010,0.009009549947222695
1011,0.00951902667293325
1012,0.008613973448518664
1013,0.01121495885308832
1014,0.009765585127752274
1015,0.011091047723311931
1016,0.00805106305051595
1017,0.008763975580222905
1018,0.010826532525243238
1019,0.009472790377913043
1020,0.009937767608789727
1021,0.008870107325492427
1022,0.008938136306824163
1023,0.00876717534265481
1024,0.009075497451703995
